timeindex;BO-load-profile;BO-pv-profile;BO-wind-onshore-profile
2015-07-13T07:00:00Z;0.153011794;1.666536641;0.01711
2015-07-13T08:00:00Z;0.14337607;2.07347424;0.03089
2015-07-13T09:00:00Z;0.132780728;0.979829439;0.01711
2015-07-13T10:00:00Z;0.114316049;1.230350399;0.04637
2015-07-13T11:00:00Z;0.123808206;1.222084481;0.12445
2015-07-13T12:00:00Z;0.147428046;0.745840321;0.12445
2015-07-13T13:00:00Z;0.091915093;0.493411841;0.16793
2015-07-13T14:00:00Z;0.088824801;0.612949759;0.12445
2015-07-13T15:00:00Z;0.09176815;0.250520959;0.06745
2015-07-13T16:00:00Z;0.076211542;0.183757759;0.03089
2015-07-13T17:00:00Z;0.100218652;0.118266239;0.00743
2015-07-13T18:00:00Z;0.125577524;0.02670528;0.00743
2015-07-13T19:00:00Z;0.199607838;0;0
2015-07-13T20:00:00Z;0.166907096;0;0
2015-07-13T21:00:00Z;0.121657985;0;0
2015-07-13T22:00:00Z;0.124771554;0;0
2015-07-13T23:00:00Z;0.059893067;0;0
2015-07-14T00:00:00Z;0.040600493;0;0
2015-07-14T01:00:00Z;0.035135203;0;0
2015-07-14T02:00:00Z;0.032248915;0;0
2015-07-14T03:00:00Z;0.032130255;0.08520256;0
2015-07-14T04:00:00Z;0.031310987;0.237168321;0
2015-07-14T05:00:00Z;0.044543628;0.41456768;0
2015-07-14T06:00:00Z;0.055022832;1.19665088;0
2015-07-14T07:00:00Z;0.131786648;1.746016641;0
2015-07-14T08:00:00Z;0.154565983;1.710409601;0
2015-07-14T09:00:00Z;0.132041916;1.40011968;0.00743
2015-07-14T10:00:00Z;0.102002684;2.330353599;0.01711
2015-07-14T11:00:00Z;0.1006388;2.318908481;0.01711
2015-07-14T12:00:00Z;0.135606485;2.248966081;0.06745
2015-07-14T13:00:00Z;0.102955697;1.9965376;0.16793
2015-07-14T14:00:00Z;0.099490124;1.604860161;0.21838
2015-07-14T15:00:00Z;0.091809064;0.3083824;0.21838
2015-07-14T16:00:00Z;0.09563083;0.424105279;0.27412
2015-07-14T17:00:00Z;0.096753383;0.242255039;0.21838
2015-07-14T18:00:00Z;0.132212709;0.02670528;0.16793
2015-07-14T19:00:00Z;0.223337127;0;0.12445
2015-07-14T20:00:00Z;0.203570097;0;0.03089
2015-07-14T21:00:00Z;0.155760392;0;0.00743
2015-07-14T22:00:00Z;0.139009697;0;0.00743
2015-07-14T23:00:00Z;0.068498146;0;0
2015-07-15T00:00:00Z;0.041576826;0;0
2015-07-15T01:00:00Z;0.03630774;0;0.00743
2015-07-15T02:00:00Z;0.032133338;0;0
2015-07-15T03:00:00Z;0.031544972;0.057861441;0
2015-07-15T04:00:00Z;0.031261446;0.141792319;0
2015-07-15T05:00:00Z;0.041830798;0.59069536;0
2015-07-15T06:00:00Z;0.056997853;1.09110144;0.03089
2015-07-15T07:00:00Z;0.160002008;1.574975681;0.12445
2015-07-15T08:00:00Z;0.159707143;2.015612799;0.27412
2015-07-15T09:00:00Z;0.134673222;2.224168319;0.21838
2015-07-15T10:00:00Z;0.108297532;2.281393921;0.16793
2015-07-15T11:00:00Z;0.104182054;2.26740544;0.12445
2015-07-15T12:00:00Z;0.133237608;2.110352961;0.12445
2015-07-15T13:00:00Z;0.129041869;1.35879008;0.06745
2015-07-15T14:00:00Z;0.097860367;0.546186561;0.04637
2015-07-15T15:00:00Z;0.09297659;0.207283839;0.04637
2015-07-15T16:00:00Z;0.079185804;0.197746239;0.03089
2015-07-15T17:00:00Z;0.09696248;0.066763201;0.00743
2015-07-15T18:00:00Z;0.13576334;0.0063584;0
2015-07-15T19:00:00Z;0.217802708;0;0
2015-07-15T20:00:00Z;0.203431157;0;0
2015-07-15T21:00:00Z;0.138242191;0;0
2015-07-15T22:00:00Z;0.118528111;0;0
2015-07-15T23:00:00Z;0.058741368;0;0
2015-07-16T00:00:00Z;0.039737669;0;0
2015-07-16T01:00:00Z;0.033578764;0;0.01711
2015-07-16T02:00:00Z;0.032245202;0;0
2015-07-16T03:00:00Z;0.031758235;0.007630081;0
2015-07-16T04:00:00Z;0.032432332;0.075029121;0
2015-07-16T05:00:00Z;0.042998612;0.15896;0.00743
2015-07-16T06:00:00Z;0.059381579;0.462891519;0
2015-07-16T07:00:00Z;0.140102351;0.70323904;0
2015-07-16T08:00:00Z;0.188376096;1.65254816;0.00743
2015-07-16T09:00:00Z;0.162843863;1.49994656;0.00743
2015-07-16T10:00:00Z;0.124134839;2.128156481;0.00743
2015-07-16T11:00:00Z;0.107060246;2.226711679;0.00743
2015-07-16T12:00:00Z;0.142751609;1.67925344;0.01711
2015-07-16T13:00:00Z;0.12407684;1.702143681;0.06745
2015-07-16T14:00:00Z;0.08934295;1.57942656;0.12445
2015-07-16T15:00:00Z;0.094080227;1.03514752;0.21838
2015-07-16T16:00:00Z;0.088646936;0.439365439;0.16793
2015-07-16T17:00:00Z;0.113880125;0.111272;0.16793
2015-07-16T18:00:00Z;0.197988234;0.031156161;0.12445
2015-07-16T19:00:00Z;0.321003623;0;0.04637
2015-07-16T20:00:00Z;0.276872661;0;0.01711
2015-07-16T21:00:00Z;0.190750984;0;0.00743
2015-07-16T22:00:00Z;0.148762843;0;0
2015-07-16T23:00:00Z;0.075408907;0;0.00743
2015-07-17T00:00:00Z;0.042248994;0;0
2015-07-17T01:00:00Z;0.035022499;0;0.00743
2015-07-17T02:00:00Z;0.031744473;0;0
2015-07-17T03:00:00Z;0.032050224;0.071214079;0
2015-07-17T04:00:00Z;0.03197981;0.177399359;0.01711
2015-07-17T05:00:00Z;0.041014535;0.555088321;0.01711
2015-07-17T06:00:00Z;0.050403854;1.133066879;0.04637
2015-07-17T07:00:00Z;0.143062936;1.494859839;0.09287
2015-07-17T08:00:00Z;0.169143265;0.858384;0.21838
2015-07-17T09:00:00Z;0.116396571;1.335899839;0.39638
2015-07-17T10:00:00Z;0.093298039;2.259775359;0.6005
2015-07-17T11:00:00Z;0.095448237;1.30855872;0.85217
2015-07-17T12:00:00Z;0.112758962;0.184393601;0.85217
2015-07-17T13:00:00Z;0.081843108;0.3083824;0.85217
2015-07-17T14:00:00Z;0.068065995;0.225087361;0.46698
2015-07-17T15:00:00Z;0.080784895;0.766823041;0.27412
2015-07-17T16:00:00Z;0.08537498;0.188844479;0.16793
2015-07-17T17:00:00Z;0.095108862;0.15896;0.46698
2015-07-17T18:00:00Z;0.150138497;0.005086721;0.80195
2015-07-17T19:00:00Z;0.21411779;0;0.27412
2015-07-17T20:00:00Z;0.215922389;0;0.16793
2015-07-17T21:00:00Z;0.138672324;0;0.12445
2015-07-17T22:00:00Z;0.122581754;0;0.04637
2015-07-17T23:00:00Z;0.063037061;0;0.03089
2015-07-18T00:00:00Z;0.038789311;0;0.01711
2015-07-18T01:00:00Z;0.036348695;0;0.01711
2015-07-18T02:00:00Z;0.033423481;0;0.03089
2015-07-18T03:00:00Z;0.031737254;0.061040641;0.03089
2015-07-18T04:00:00Z;0.032361302;0.174220159;0.06745
2015-07-18T05:00:00Z;0.045698857;0.590059521;0.04637
2015-07-18T06:00:00Z;0.045797961;1.16422304;0.09287
2015-07-18T07:00:00Z;0.133824931;1.688791039;0.06745
2015-07-18T08:00:00Z;0.155429564;2.048676481;0.27412
2015-07-18T09:00:00Z;0.201573136;0.22317984;0.33033
2015-07-18T10:00:00Z;0.234485181;0.075664961;0.46698
2015-07-18T11:00:00Z;0.176861701;0;0.67017
2015-07-18T12:00:00Z;0.29373041;0;0.74092
2015-07-18T13:00:00Z;0.143402587;0;0.85217
2015-07-18T14:00:00Z;0.131374746;0.29121472;0.74092
2015-07-18T15:00:00Z;0.14691432;0.907979521;0.74092
2015-07-18T16:00:00Z;0.109955377;0.374509759;0.67017
2015-07-18T17:00:00Z;0.102219549;0.09410432;0.67017
2015-07-18T18:00:00Z;0.128524863;0.03242784;0.53219
2015-07-18T19:00:00Z;0.18832283;0;0.27412
2015-07-18T20:00:00Z;0.156593378;0;0.04637
2015-07-18T21:00:00Z;0.110441097;0;0.01711
2015-07-18T22:00:00Z;0.109378505;0;0.01711
2015-07-18T23:00:00Z;0.058002807;0;0
2015-07-19T00:00:00Z;0.038587045;0;0.01711
2015-07-19T01:00:00Z;0.034227244;0;0.01711
2015-07-19T02:00:00Z;0.033316695;0;0.03089
2015-07-19T03:00:00Z;0.034122638;0.038786239;0.01711
2015-07-19T04:00:00Z;0.031781598;0.109364479;0.00743
2015-07-19T05:00:00Z;0.043424066;0.17612768;0.01711
2015-07-19T06:00:00Z;0.052155248;0.221908159;0.03089
2015-07-19T07:00:00Z;0.143394522;0.298844801;0.03089
2015-07-19T08:00:00Z;0.172571831;0.501677761;0.04637
2015-07-19T09:00:00Z;0.22178003;0.56144672;0.00743
2015-07-19T10:00:00Z;0.218966622;0.471793279;0.03089
2015-07-19T11:00:00Z;0.176253667;0.263873601;0.09287
2015-07-19T12:00:00Z;0.249060603;1.2526048;0.06745
2015-07-19T13:00:00Z;0.173412922;0.686707201;0.00743
2015-07-19T14:00:00Z;0.152404562;0.298844801;0.01711
2015-07-19T15:00:00Z;0.123680626;0.186936961;0.01711
2015-07-19T16:00:00Z;0.113760761;0.030520319;0.04637
2015-07-19T17:00:00Z;0.088993593;0.109364479;0.03089
2015-07-19T18:00:00Z;0.088985646;0.003815039;0.04637
2015-07-19T19:00:00Z;0.139017618;0;0.06745
2015-07-19T20:00:00Z;0.130453243;0;0.04637
2015-07-19T21:00:00Z;0.104657508;0;0.01711
2015-07-19T22:00:00Z;0.107385288;0;0
2015-07-19T23:00:00Z;0.062939861;0;0.06745
2015-07-20T00:00:00Z;0.042458649;0;0.04637
2015-07-20T01:00:00Z;0.035067099;0;0.06745
2015-07-20T02:00:00Z;0.032592724;0;0.04637
2015-07-20T03:00:00Z;0.032617802;0.038786239;0.03089
2015-07-20T04:00:00Z;0.031494529;0.14751488;0.00743
2015-07-20T05:00:00Z;0.044135059;0.251792641;0
2015-07-20T06:00:00Z;0.052029181;0.848846401;0.00743
2015-07-20T07:00:00Z;0.13518526;0.88191008;0.09287
2015-07-20T08:00:00Z;0.162104717;1.093008961;0.21838
2015-07-20T09:00:00Z;0.131490912;0.92959808;0.16793
2015-07-20T10:00:00Z;0.12467013;1.37913696;0.27412
2015-07-20T11:00:00Z;0.124280352;1.354339201;0.27412
2015-07-20T12:00:00Z;0.131839862;2.234341761;0.16793
2015-07-20T13:00:00Z;0.103699416;1.992722561;0.21838
2015-07-20T14:00:00Z;0.089203416;1.418559039;0.16793
2015-07-20T15:00:00Z;0.087952079;0.991910399;0.12445
2015-07-20T16:00:00Z;0.071649307;0.46479904;0.06745
2015-07-20T17:00:00Z;0.093990818;0.104913601;0.03089
2015-07-20T18:00:00Z;0.111778126;0.010809281;0.00743
2015-07-20T19:00:00Z;0.17712823;0;0
2015-07-20T20:00:00Z;0.179244455;0;0
2015-07-20T21:00:00Z;0.127164929;0;0
2015-07-20T22:00:00Z;0.120689238;0;0
2015-07-20T23:00:00Z;0.059936405;0;0.00743
2015-07-21T00:00:00Z;0.041246629;0;0.01711
2015-07-21T01:00:00Z;0.0339235;0;0.06745
2015-07-21T02:00:00Z;0.032477543;0;0.06745
2015-07-21T03:00:00Z;0.031412691;0.000635839;0.06745
2015-07-21T04:00:00Z;0.031574068;0.061040641;0.16793
2015-07-21T05:00:00Z;0.043962654;0.462891519;0.39638
2015-07-21T06:00:00Z;0.052711954;0.82595616;0.6005
2015-07-21T07:00:00Z;0.13076445;0.893355201;0.6005
2015-07-21T08:00:00Z;0.153499135;1.751103359;0.39638
2015-07-21T09:00:00Z;0.140849461;0.87300832;0.53219
2015-07-21T10:00:00Z;0.109438308;1.565438079;0.46698
2015-07-21T11:00:00Z;0.10969916;2.283301439;0.53219
2015-07-21T12:00:00Z;0.146293398;2.26422624;0.6005
2015-07-21T13:00:00Z;0.109692942;1.86428288;0.53219
2015-07-21T14:00:00Z;0.096712036;1.58769248;0.53219
2015-07-21T15:00:00Z;0.092539112;1.040234241;0.53219
2015-07-21T16:00:00Z;0.079301862;0.42346944;0.46698
2015-07-21T17:00:00Z;0.108040286;0.092196799;0.33033
2015-07-21T18:00:00Z;0.135547736;0.02988448;0.21838
2015-07-21T19:00:00Z;0.209180417;0;0.12445
2015-07-21T20:00:00Z;0.183746127;0;0.00743
2015-07-21T21:00:00Z;0.140743046;0;0
2015-07-21T22:00:00Z;0.13483509;0;0
2015-07-21T23:00:00Z;0.066438401;0;0
2015-07-22T00:00:00Z;0.04163531;0;0
2015-07-22T01:00:00Z;0.034250972;0;0.00743
2015-07-22T02:00:00Z;0.033366947;0;0.01711
2015-07-22T03:00:00Z;0.032281866;0.048323839;0.00743
2015-07-22T04:00:00Z;0.032185231;0.130347199;0.01711
2015-07-22T05:00:00Z;0.043379857;0.5468224;0.00743
2015-07-22T06:00:00Z;0.052951375;1.142604481;0.01711
2015-07-22T07:00:00Z;0.138533396;1.654455681;0.06745
2015-07-22T08:00:00Z;0.166812469;1.47006208;0.09287
2015-07-22T09:00:00Z;0.12959458;1.753646719;0.09287
2015-07-22T10:00:00Z;0.115895641;1.52665184;0.09287
2015-07-22T11:00:00Z;0.108152984;1.578154881;0.09287
2015-07-22T12:00:00Z;0.146767861;2.13769408;0.16793
2015-07-22T13:00:00Z;0.108078688;1.439541761;0.16793
2015-07-22T14:00:00Z;0.0803807;1.093008961;0.12445
2015-07-22T15:00:00Z;0.09453542;0.907343681;0.21838
2015-07-22T16:00:00Z;0.085508657;0.333816001;0.21838
2015-07-22T17:00:00Z;0.098678501;0.122717121;0.21838
2015-07-22T18:00:00Z;0.151271281;0.012716799;0.16793
2015-07-22T19:00:00Z;0.236199801;0;0.09287
2015-07-22T20:00:00Z;0.22353618;0;0.06745
2015-07-22T21:00:00Z;0.172132105;0;0.01711
2015-07-22T22:00:00Z;0.124314964;0;0.04637
2015-07-22T23:00:00Z;0.059130889;0;0.03089
2015-07-23T00:00:00Z;0.03860923;0;0.01711
2015-07-23T01:00:00Z;0.033994994;0;0
2015-07-23T02:00:00Z;0.033006033;0;0
2015-07-23T03:00:00Z;0.031634824;0.013352641;0.00743
2015-07-23T04:00:00Z;0.032841515;0.121445439;0.01711
2015-07-23T05:00:00Z;0.043143057;0.192023679;0.01711
2015-07-23T06:00:00Z;0.054269618;0.8679216;0.03089
2015-07-23T07:00:00Z;0.133206388;1.110812481;0.12445
2015-07-23T08:00:00Z;0.171321401;1.559715519;0.16793
2015-07-23T09:00:00Z;0.144833302;1.55272128;0.16793
2015-07-23T10:00:00Z;0.111339786;1.839485121;0.16793
2015-07-23T11:00:00Z;0.099619188;2.337347841;0.16793
2015-07-23T12:00:00Z;0.136978314;1.960930561;0.27412
2015-07-23T13:00:00Z;0.095693103;2.10844544;0.21838
2015-07-23T14:00:00Z;0.080159791;1.1349744;0.33033
2015-07-23T15:00:00Z;0.081963182;0.551273279;0.33033
2015-07-23T16:00:00Z;0.084873259;0.548729921;0.33033
2015-07-23T17:00:00Z;0.10094219;0.14433568;0.27412
2015-07-23T18:00:00Z;0.165497528;0.031156161;0.16793
2015-07-23T19:00:00Z;0.230648398;0;0.09287
2015-07-23T20:00:00Z;0.211940102;0;0.00743
2015-07-23T21:00:00Z;0.162965851;0;0
2015-07-23T22:00:00Z;0.122956787;0;0
2015-07-23T23:00:00Z;0.060048956;0;0
2015-07-24T00:00:00Z;0.040428108;0;0
2015-07-24T01:00:00Z;0.034866786;0;0
2015-07-24T02:00:00Z;0.031783342;0;0
2015-07-24T03:00:00Z;0.031940781;0.045144639;0
2015-07-24T04:00:00Z;0.032411555;0.17676352;0
2015-07-24T05:00:00Z;0.044170949;0.345896961;0
2015-07-24T06:00:00Z;0.052344503;0.447631359;0
2015-07-24T07:00:00Z;0.130475748;1.26786496;0
2015-07-24T08:00:00Z;0.142207256;1.69705696;0.00743
2015-07-24T09:00:00Z;0.110483462;2.1173472;0.00743
2015-07-24T10:00:00Z;0.097443485;2.145324161;0.03089
2015-07-24T11:00:00Z;0.094011181;0.810060159;0.03089
2015-07-24T12:00:00Z;0.12013394;2.133879041;0.00743
2015-07-24T13:00:00Z;0.093831228;0.709597439;0
2015-07-24T14:00:00Z;0.073721946;0.338902719;0
2015-07-24T15:00:00Z;0.070113128;0.307746561;0.00743
2015-07-24T16:00:00Z;0.066579317;0.195202879;0.01711
2015-07-24T17:00:00Z;0.097514174;0.003815039;0.04637
2015-07-24T18:00:00Z;0.147164453;0;0.04637
2015-07-24T19:00:00Z;0.219470362;0;0.03089
2015-07-24T20:00:00Z;0.208680012;0;0.04637
2015-07-24T21:00:00Z;0.158426747;0;0.09287
2015-07-24T22:00:00Z;0.122500667;0;0.12445
2015-07-24T23:00:00Z;0.05979475;0;0.09287
2015-07-25T00:00:00Z;0.03854504;0;0.12445
2015-07-25T01:00:00Z;0.035249821;0;0.21838
2015-07-25T02:00:00Z;0.03356397;0;0.33033
2015-07-25T03:00:00Z;0.032875956;0;0.67017
2015-07-25T04:00:00Z;0.032038449;0;0.93433
2015-07-25T05:00:00Z;0.04736527;0.131618881;0.967
2015-07-25T06:00:00Z;0.04760045;0.169769281;0.85217
2015-07-25T07:00:00Z;0.128330289;0.17930688;0.39638
2015-07-25T08:00:00Z;0.149154259;0.277226239;0.21838
2015-07-25T09:00:00Z;0.227751955;0.780811521;0.09287
2015-07-25T10:00:00Z;0.248833827;1.14069696;0.04637
2015-07-25T11:00:00Z;0.239498302;0.73185184;0.00743
2015-07-25T12:00:00Z;0.307483058;0.16468256;0.00743
2015-07-25T13:00:00Z;0.136437313;0.937228161;0.00743
2015-07-25T14:00:00Z;0.140037515;1.512663359;0
2015-07-25T15:00:00Z;0.147270061;0.080751679;0.06745
2015-07-25T16:00:00Z;0.140203692;0.06167648;0.00743
2015-07-25T17:00:00Z;0.125164827;0.039422079;0.03089
2015-07-25T18:00:00Z;0.146720861;0;0.06745
2015-07-25T19:00:00Z;0.213385071;0;0.01711
2015-07-25T20:00:00Z;0.16300906;0;0.00743
2015-07-25T21:00:00Z;0.142296103;0;0.53219
2015-07-25T22:00:00Z;0.128750901;0;0.67017
2015-07-25T23:00:00Z;0.058296783;0;0.80195
2015-07-26T00:00:00Z;0.038015543;0;0.93433
2015-07-26T01:00:00Z;0.033850253;0;0.85217
2015-07-26T02:00:00Z;0.032105058;0;0.6005
2015-07-26T03:00:00Z;0.03324811;0;0.67017
2015-07-26T04:00:00Z;0.032638903;0;0.46698
2015-07-26T05:00:00Z;0.040214664;0;0.46698
2015-07-26T06:00:00Z;0.053397274;0;0.53219
2015-07-26T07:00:00Z;0.140694995;0;0.53219
2015-07-26T08:00:00Z;0.163592073;0;0.53219
2015-07-26T09:00:00Z;0.221533038;0;0.74092
2015-07-26T10:00:00Z;0.195600703;0;0.67017
2015-07-26T11:00:00Z;0.159154858;0;0.53219
2015-07-26T12:00:00Z;0.246368107;0;0.6005
2015-07-26T13:00:00Z;0.154212815;0;0.6005
2015-07-26T14:00:00Z;0.131053062;1.50248992;0.46698
2015-07-26T15:00:00Z;0.12254738;0.883817601;0.33033
2015-07-26T16:00:00Z;0.103103511;0.086474239;0.16793
2015-07-26T17:00:00Z;0.081713077;0.022890241;0.09287
2015-07-26T18:00:00Z;0.084860107;0;0.00743
2015-07-26T19:00:00Z;0.155683718;0;0
2015-07-26T20:00:00Z;0.12060222;0;0.00743
2015-07-26T21:00:00Z;0.109462257;0;0.01711
2015-07-26T22:00:00Z;0.103960077;0;0.00743
2015-07-26T23:00:00Z;0.063185152;0;0.03089
2015-07-27T00:00:00Z;0.040312072;0;0.03089
2015-07-27T01:00:00Z;0.034390214;0;0.06745
2015-07-27T02:00:00Z;0.032567576;0;0.06745
2015-07-27T03:00:00Z;0.032496005;0.010173439;0.06745
2015-07-27T04:00:00Z;0.032418309;0.081387521;0.06745
2015-07-27T05:00:00Z;0.042814625;0.19138784;0.06745
2015-07-27T06:00:00Z;0.048769187;0.236532479;0.06745
2015-07-27T07:00:00Z;0.142961041;0.32300672;0.12445
2015-07-27T08:00:00Z;0.162550386;0.236532479;0.16793
2015-07-27T09:00:00Z;0.122933341;0.460984001;0.16793
2015-07-27T10:00:00Z;0.123436296;0.55254496;0.21838
2015-07-27T11:00:00Z;0.130694615;0.186936961;0.12445
2015-07-27T12:00:00Z;0.141340557;0.480695039;0.09287
2015-07-27T13:00:00Z;0.121588952;0.650464319;0.09287
2015-07-27T14:00:00Z;0.092326282;0.17104096;0.06745
2015-07-27T15:00:00Z;0.082852929;0.878095041;0.04637
2015-07-27T16:00:00Z;0.076311098;0.330636799;0.03089
2015-07-27T17:00:00Z;0.079479174;0.18566528;0.12445
2015-07-27T18:00:00Z;0.123984139;0.00254336;0.12445
2015-07-27T19:00:00Z;0.212578993;0;0.04637
2015-07-27T20:00:00Z;0.163754437;0;0.01711
2015-07-27T21:00:00Z;0.146506416;0;0.01711
2015-07-27T22:00:00Z;0.111041638;0;0
2015-07-27T23:00:00Z;0.057475567;0;0
2015-07-28T00:00:00Z;0.039368587;0;0.00743
2015-07-28T01:00:00Z;0.035842377;0;0
2015-07-28T02:00:00Z;0.031937631;0;0
2015-07-28T03:00:00Z;0.032295937;0;0
2015-07-28T04:00:00Z;0.033108872;0.016531841;0.01711
2015-07-28T05:00:00Z;0.047968372;0.10618528;0.00743
2015-07-28T06:00:00Z;0.051961347;0.386590719;0.00743
2015-07-28T07:00:00Z;0.152042882;0.142428159;0.04637
2015-07-28T08:00:00Z;0.162236106;0.738846079;0.06745
2015-07-28T09:00:00Z;0.146842323;0.768730559;0.33033
2015-07-28T10:00:00Z;0.115312956;1.412836479;0.53219
2015-07-28T11:00:00Z;0.109090064;1.073933759;0.6005
2015-07-28T12:00:00Z;0.151642876;1.41410816;0.6005
2015-07-28T13:00:00Z;0.111001645;1.57879072;0.67017
2015-07-28T14:00:00Z;0.091725107;0.924511359;0.6005
2015-07-28T15:00:00Z;0.10065197;0.942950721;0.53219
2015-07-28T16:00:00Z;0.089867237;0.297573119;0.53219
2015-07-28T17:00:00Z;0.095158679;0.05849728;0.46698
2015-07-28T18:00:00Z;0.1479789;0;0.33033
2015-07-28T19:00:00Z;0.206195292;0;0.33033
2015-07-28T20:00:00Z;0.189272649;0;0.06745
2015-07-28T21:00:00Z;0.144796506;0;0.09287
2015-07-28T22:00:00Z;0.11945558;0;0.03089
2015-07-28T23:00:00Z;0.065001535;0;0.03089
2015-07-29T00:00:00Z;0.040796424;0;0.01711
2015-07-29T01:00:00Z;0.035058686;0;0.00743
2015-07-29T02:00:00Z;0.032231012;0;0.01711
2015-07-29T03:00:00Z;0.031700706;0.025433601;0.01711
2015-07-29T04:00:00Z;0.034239229;0.133526399;0.04637
2015-07-29T05:00:00Z;0.039334256;0.5945104;0.01711
2015-07-29T06:00:00Z;0.045784364;0.495319359;0.09287
2015-07-29T07:00:00Z;0.142907471;0.424105279;0.12445
2015-07-29T08:00:00Z;0.152054196;0.760464641;0.21838
2015-07-29T09:00:00Z;0.137415308;0.30901824;0.27412
2015-07-29T10:00:00Z;0.115445837;0.850753919;0.21838
2015-07-29T11:00:00Z;0.0993318;1.306651199;0.46698
2015-07-29T12:00:00Z;0.139047509;1.166766401;0.21838
2015-07-29T13:00:00Z;0.10811424;1.938676159;0.53219
2015-07-29T14:00:00Z;0.102812718;1.285668479;0.74092
2015-07-29T15:00:00Z;0.091147619;0.398035839;0.67017
2015-07-29T16:00:00Z;0.083497027;0.16150336;0.6005
2015-07-29T17:00:00Z;0.113502069;0.06803488;0.53219
2015-07-29T18:00:00Z;0.148793239;0.001271679;0.27412
2015-07-29T19:00:00Z;0.236475196;0;0.04637
2015-07-29T20:00:00Z;0.180219533;0;0.33033
2015-07-29T21:00:00Z;0.138963586;0;0.39638
2015-07-29T22:00:00Z;0.116462372;0;0.53219
2015-07-29T23:00:00Z;0.058743285;0;0.6005
2015-07-30T00:00:00Z;0.040272546;0;0.53219
2015-07-30T01:00:00Z;0.035382818;0;0.67017
2015-07-30T02:00:00Z;0.031687247;0;0.6005
2015-07-30T03:00:00Z;0.032322566;0.010173439;0.6005
2015-07-30T04:00:00Z;0.033719085;0.047687999;0.67017
2015-07-30T05:00:00Z;0.045566143;0.17676352;0.80195
2015-07-30T06:00:00Z;0.052392814;0;0.85217
2015-07-30T07:00:00Z;0.140147136;0;0.80195
2015-07-30T08:00:00Z;0.175890672;0;0.80195
2015-07-30T09:00:00Z;0.142669847;0.242255039;0.80195
2015-07-30T10:00:00Z;0.112974713;0.44381632;0.80195
2015-07-30T11:00:00Z;0.097684776;0.453989759;0.80195
2015-07-30T12:00:00Z;0.142626026;0.434278721;0.80195
2015-07-30T13:00:00Z;0.107433891;0.49977024;0.80195
2015-07-30T14:00:00Z;0.091375466;0.492140159;0.80195
2015-07-30T15:00:00Z;0.09969378;0.28485632;0.85217
2015-07-30T16:00:00Z;0.086698382;0.09410432;0.80195
2015-07-30T17:00:00Z;0.099948418;0.027976961;0.74092
2015-07-30T18:00:00Z;0.137447943;0;0.53219
2015-07-30T19:00:00Z;0.238139849;0;0.53219
2015-07-30T20:00:00Z;0.224626218;0;0.53219
2015-07-30T21:00:00Z;0.150326228;0;0.46698
2015-07-30T22:00:00Z;0.121730093;0;0.27412
2015-07-30T23:00:00Z;0.06550568;0;0.21838
2015-07-31T00:00:00Z;0.04006287;0;0.21838
2015-07-31T01:00:00Z;0.034452042;0;0.21838
2015-07-31T02:00:00Z;0.032937471;0;0.16793
2015-07-31T03:00:00Z;0.031236363;0.004450881;0.21838
2015-07-31T04:00:00Z;0.033116271;0.066127359;0.21838
2015-07-31T05:00:00Z;0.044245543;0.29693728;0.06745
2015-07-31T06:00:00Z;0.054668095;1.201737601;0.12445
2015-07-31T07:00:00Z;0.146636283;0.47942336;0.16793
2015-07-31T08:00:00Z;0.173880298;0.781447361;0.16793
2015-07-31T09:00:00Z;0.133740354;2.29983328;0.39638
2015-07-31T10:00:00Z;0.099065773;1.910699201;0.39638
2015-07-31T11:00:00Z;0.096211639;1.715496319;0.27412
2015-07-31T12:00:00Z;0.136015338;2.32018016;0.33033
2015-07-31T13:00:00Z;0.121035766;0.7057824;0.27412
2015-07-31T14:00:00Z;0.087469155;1.295841921;0.21838
2015-07-31T15:00:00Z;0.072532317;0.695608961;0.39638
2015-07-31T16:00:00Z;0.083736039;0.40312256;0.46698
2015-07-31T17:00:00Z;0.10384059;0.092832641;0.33033
2015-07-31T18:00:00Z;0.163586239;0.008265921;0.16793
2015-07-31T19:00:00Z;0.242795298;0;0.01711
2015-07-31T20:00:00Z;0.231037273;0;0
2015-07-31T21:00:00Z;0.178531639;0;0
2015-07-31T22:00:00Z;0.109008138;0;0
2015-07-31T23:00:00Z;0.063511324;0;0
2015-08-01T00:00:00Z;0.037722216;0;0
2015-08-01T01:00:00Z;0.035869063;0;0
2015-08-01T02:00:00Z;0.03340955;0;0
2015-08-01T03:00:00Z;0.032493479;0.05595392;0
2015-08-01T04:00:00Z;0.032704609;0.12971136;0
2015-08-01T05:00:00Z;0.043539228;0.32682176;0
2015-08-01T06:00:00Z;0.055342108;1.145783681;0
2015-08-01T07:00:00Z;0.147272401;1.704051199;0.00743
2015-08-01T08:00:00Z;0.173529142;2.0728384;0.04637
2015-08-01T09:00:00Z;0.218277564;2.100815359;0.03089
2015-08-01T10:00:00Z;0.222994689;1.81468736;0.01711
2015-08-01T11:00:00Z;0.198465991;1.486593921;0.03089
2015-08-01T12:00:00Z;0.27787967;1.99399424;0.03089
2015-08-01T13:00:00Z;0.153986677;1.630293759;0
2015-08-01T14:00:00Z;0.149883302;1.30601536;0.00743
2015-08-01T15:00:00Z;0.150917035;0.733759361;0
2015-08-01T16:00:00Z;0.109481749;0.47942336;0
